Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Date/time
8.169000,0.510934,0.000448,0.000568,-95.660000,35000,04-09-2024 17:10:53
8.119000,0.510934,0.000447,0.000564,-95.660000,35000,04-09-2024 17:10:54
8.164000,0.510934,0.000442,0.000555,-95.660000,35000,04-09-2024 17:10:55
8.141000,0.510934,0.000435,0.000546,-95.660000,35000,04-09-2024 17:10:55
8.154000,0.510934,0.000427,0.000540,-95.660000,35000,04-09-2024 17:10:56
8.182000,0.510934,0.000420,0.000539,-95.660000,35000,04-09-2024 17:10:56
8.133000,0.510886,0.000416,0.000544,-95.660000,35000,04-09-2024 17:10:57
8.176000,0.510934,0.000417,0.000552,-95.660000,35000,04-09-2024 17:10:58
8.173000,0.510934,0.000420,0.000560,-95.660000,35000,04-09-2024 17:10:58
8.167000,0.510934,0.000423,0.000567,-95.660000,35000,04-09-2024 17:10:59
8.200000,0.510934,0.000427,0.000570,-95.660000,35000,04-09-2024 17:10:59
8.147000,0.510934,0.000427,0.000569,-95.660000,35000,04-09-2024 17:11:00
8.189000,0.510934,0.000427,0.000564,-95.660000,35000,04-09-2024 17:11:01
8.186000,0.510934,0.000423,0.000560,-95.660000,35000,04-09-2024 17:11:01
8.154000,0.510934,0.000415,0.000555,-95.660000,35000,04-09-2024 17:11:02
8.209000,0.510934,0.000411,0.000550,-95.660000,35000,04-09-2024 17:11:02
8.158000,0.510886,0.000410,0.000545,-95.660000,35000,04-09-2024 17:11:03
8.202000,0.510886,0.000412,0.000542,-95.660000,35000,04-09-2024 17:11:04
8.212000,0.510934,0.000414,0.000538,-95.660000,35000,04-09-2024 17:11:04
8.164000,0.510934,0.000415,0.000539,-95.660000,35000,04-09-2024 17:11:05
8.217000,0.510934,0.000415,0.000543,-95.660000,35000,04-09-2024 17:11:05
8.182000,0.510886,0.000415,0.000549,-95.660000,35000,04-09-2024 17:11:06
8.183000,0.510934,0.000415,0.000557,-95.660000,35000,04-09-2024 17:11:07
8.230000,0.510934,0.000417,0.000565,-95.660000,35000,04-09-2024 17:11:07
8.178000,0.510934,0.000420,0.000574,-95.660000,35000,04-09-2024 17:11:08
8.232000,0.510934,0.000421,0.000579,-95.660000,35000,04-09-2024 17:11:09
8.217000,0.510934,0.000422,0.000578,-95.660000,35000,04-09-2024 17:11:09
8.197000,0.510886,0.000423,0.000575,-95.660000,35000,04-09-2024 17:11:10
8.244000,0.510934,0.000423,0.000572,-95.660000,35000,04-09-2024 17:11:10
8.190000,0.510934,0.000424,0.000568,-95.660000,35000,04-09-2024 17:11:11
8.220000,0.510934,0.000425,0.000562,-95.660000,35000,04-09-2024 17:11:12
8.227000,0.510934,0.000424,0.000555,-95.660000,35000,04-09-2024 17:11:12
8.209000,0.510934,0.000422,0.000549,-95.660000,35000,04-09-2024 17:11:13
8.254000,0.510934,0.000418,0.000544,-95.660000,35000,04-09-2024 17:11:13
8.215000,0.510934,0.000413,0.000541,-95.660000,35000,04-09-2024 17:11:14
8.232000,0.510934,0.000408,0.000542,-95.660000,35000,04-09-2024 17:11:15
8.257000,0.510934,0.000403,0.000547,-95.660000,35000,04-09-2024 17:11:15
8.221000,0.510934,0.000400,0.000553,-95.660000,35000,04-09-2024 17:11:16
8.264000,0.510934,0.000403,0.000560,-95.660000,35000,04-09-2024 17:11:17
8.226000,0.510934,0.000407,0.000564,-95.660000,35000,04-09-2024 17:11:17
8.244000,0.510934,0.000414,0.000567,-95.660000,35000,04-09-2024 17:11:18
8.266000,0.510934,0.000419,0.000573,-95.660000,35000,04-09-2024 17:11:18
8.220000,0.510886,0.000422,0.000579,-95.660000,35000,04-09-2024 17:11:19
8.264000,0.510934,0.000423,0.000580,-95.660000,35000,04-09-2024 17:11:20
8.237000,0.510934,0.000422,0.000578,-95.660000,35000,04-09-2024 17:11:20
8.255000,0.510934,0.000419,0.000576,-95.660000,35000,04-09-2024 17:11:21
8.289000,0.510934,0.000411,0.000576,-95.660000,35000,04-09-2024 17:11:21
8.234000,0.510934,0.000401,0.000576,-95.660000,35000,04-09-2024 17:11:22
8.280000,0.510934,0.000389,0.000577,-95.660000,35000,04-09-2024 17:11:23
8.270000,0.510934,0.000382,0.000579,-95.660000,35000,04-09-2024 17:11:23
8.241000,0.510934,0.000383,0.000583,-95.660000,35000,04-09-2024 17:11:24
8.300000,0.510934,0.000388,0.000587,-95.660000,35000,04-09-2024 17:11:24
8.246000,0.510934,0.000395,0.000590,-95.660000,35000,04-09-2024 17:11:25
8.294000,0.510934,0.000400,0.000591,-95.660000,35000,04-09-2024 17:11:26
8.302000,0.510934,0.000404,0.000591,-95.660000,35000,04-09-2024 17:11:26
8.255000,0.510934,0.000407,0.000593,-95.660000,35000,04-09-2024 17:11:27
8.313000,0.510934,0.000411,0.000599,-95.660000,35000,04-09-2024 17:11:27
8.258000,0.510934,0.000414,0.000605,-95.660000,35000,04-09-2024 17:11:28
8.292000,0.510934,0.000416,0.000611,-95.660000,35000,04-09-2024 17:11:29
8.314000,0.510934,0.000415,0.000611,-95.660000,35000,04-09-2024 17:11:29
8.267000,0.510934,0.000413,0.000610,-95.660000,35000,04-09-2024 17:11:30
8.326000,0.510934,0.000409,0.000607,-95.660000,35000,04-09-2024 17:11:30
8.306000,0.510886,0.000404,0.000602,-95.660000,35000,04-09-2024 17:11:31
8.290000,0.510934,0.000402,0.000597,-95.660000,35000,04-09-2024 17:11:32
8.328000,0.510934,0.000401,0.000592,-95.660000,35000,04-09-2024 17:11:32
8.282000,0.510934,0.000402,0.000588,-95.660000,35000,04-09-2024 17:11:33
8.330000,0.510934,0.000404,0.000586,-95.660000,35000,04-09-2024 17:11:34
8.319000,0.510934,0.000404,0.000588,-95.660000,35000,04-09-2024 17:11:34
8.303000,0.510934,0.000406,0.000594,-95.660000,35000,04-09-2024 17:11:35
8.350000,0.510886,0.000407,0.000600,-95.660000,35000,04-09-2024 17:11:35
8.305000,0.510934,0.000409,0.000604,-95.660000,35000,04-09-2024 17:11:36
8.343000,0.510934,0.000408,0.000607,-95.660000,35000,04-09-2024 17:11:37
8.331000,0.510934,0.000405,0.000609,-95.660000,35000,04-09-2024 17:11:37
8.318000,0.510934,0.000400,0.000609,-95.660000,35000,04-09-2024 17:11:38
8.361000,0.510934,0.000397,0.000603,-95.660000,35000,04-09-2024 17:11:39
8.318000,0.510934,0.000396,0.000596,-95.660000,35000,04-09-2024 17:11:39
8.342000,0.510934,0.000398,0.000591,-95.660000,35000,04-09-2024 17:11:40
8.343000,0.510934,0.000399,0.000588,-95.660000,35000,04-09-2024 17:11:40
8.317000,0.510934,0.000400,0.000584,-95.660000,35000,04-09-2024 17:11:41
8.374000,0.510886,0.000401,0.000582,-95.660000,35000,04-09-2024 17:11:42
8.330000,0.510886,0.000401,0.000583,-95.660000,35000,04-09-2024 17:11:42
8.355000,0.510934,0.000401,0.000586,-95.660000,35000,04-09-2024 17:11:43
8.384000,0.510934,0.000401,0.000591,-95.660000,35000,04-09-2024 17:11:43
8.328000,0.510934,0.000401,0.000596,-95.660000,35000,04-09-2024 17:11:44
8.387000,0.510934,0.000400,0.000601,-95.660000,35000,04-09-2024 17:11:45
8.345000,0.510934,0.000399,0.000605,-95.660000,35000,04-09-2024 17:11:45
8.353000,0.510934,0.000398,0.000606,-95.660000,35000,04-09-2024 17:11:46
8.397000,0.510934,0.000399,0.000605,-95.660000,35000,04-09-2024 17:11:46
8.341000,0.510934,0.000401,0.000603,-95.660000,35000,04-09-2024 17:11:47
8.391000,0.510934,0.000406,0.000604,-95.660000,35000,04-09-2024 17:11:48
8.377000,0.510934,0.000410,0.000606,-95.660000,35000,04-09-2024 17:11:48
8.366000,0.510934,0.000411,0.000611,-95.660000,35000,04-09-2024 17:11:49
8.408000,0.510934,0.000409,0.000616,-95.660000,35000,04-09-2024 17:11:49
8.353000,0.510934,0.000405,0.000623,-95.660000,35000,04-09-2024 17:11:50
8.390000,0.510934,0.000397,0.000631,-95.660000,35000,04-09-2024 17:11:51
8.408000,0.510934,0.000390,0.000638,-95.660000,35000,04-09-2024 17:11:51
8.379000,0.510934,0.000386,0.000644,-95.660000,35000,04-09-2024 17:11:52
8.421000,0.510934,0.000383,0.000646,-95.660000,35000,04-09-2024 17:11:52
8.378000,0.510934,0.000382,0.000644,-95.660000,35000,04-09-2024 17:11:53
8.404000,0.510934,0.000382,0.000640,-95.660000,35000,04-09-2024 17:11:54
8.422000,0.510934,0.000384,0.000633,-95.660000,35000,04-09-2024 17:11:54
8.380000,0.510934,0.000386,0.000626,-95.660000,35000,04-09-2024 17:11:55
8.427000,0.510934,0.000387,0.000618,-95.660000,35000,04-09-2024 17:11:56
8.392000,0.510934,0.000390,0.000614,-95.660000,35000,04-09-2024 17:11:56
8.418000,0.510934,0.000394,0.000613,-95.660000,35000,04-09-2024 17:11:57
8.434000,0.510886,0.000397,0.000617,-95.660000,35000,04-09-2024 17:11:57
8.389000,0.510934,0.000395,0.000625,-95.660000,35000,04-09-2024 17:11:58
8.439000,0.510934,0.000391,0.000632,-95.660000,35000,04-09-2024 17:11:59
8.422000,0.510886,0.000383,0.000638,-95.660000,35000,04-09-2024 17:11:59
8.429000,0.510934,0.000375,0.000641,-95.660000,35000,04-09-2024 17:12:00
8.455000,0.510934,0.000366,0.000637,-95.660000,35000,04-09-2024 17:12:00
8.400000,0.510934,0.000363,0.000628,-95.660000,35000,04-09-2024 17:12:01
8.451000,0.510934,0.000365,0.000620,-95.660000,35000,04-09-2024 17:12:02
8.435000,0.510934,0.000371,0.000613,-95.660000,35000,04-09-2024 17:12:02
8.414000,0.510934,0.000377,0.000612,-95.660000,35000,04-09-2024 17:12:03
8.469000,0.510934,0.000380,0.000613,-95.660000,35000,04-09-2024 17:12:03
8.416000,0.510934,0.000382,0.000616,-95.660000,35000,04-09-2024 17:12:04
8.466000,0.510934,0.000387,0.000619,-95.660000,35000,04-09-2024 17:12:05
8.469000,0.510934,0.000396,0.000623,-95.660000,35000,04-09-2024 17:12:05
8.442000,0.510886,0.000405,0.000625,-95.660000,35000,04-09-2024 17:12:06
8.482000,0.510934,0.000410,0.000628,-95.660000,35000,04-09-2024 17:12:07
8.428000,0.510934,0.000410,0.000632,-95.660000,35000,04-09-2024 17:12:07
8.464000,0.510934,0.000406,0.000635,-95.660000,35000,04-09-2024 17:12:08
8.460000,0.510934,0.000398,0.000635,-95.660000,35000,04-09-2024 17:12:08
8.453000,0.510934,0.000388,0.000636,-95.660000,35000,04-09-2024 17:12:09
8.494000,0.510934,0.000378,0.000637,-95.660000,35000,04-09-2024 17:12:10
8.451000,0.510934,0.000373,0.000641,-95.660000,35000,04-09-2024 17:12:10
8.478000,0.510934,0.000373,0.000650,-95.660000,35000,04-09-2024 17:12:11
8.494000,0.510934,0.000373,0.000660,-95.660000,35000,04-09-2024 17:12:11
8.469000,0.510886,0.000370,0.000671,-95.660000,35000,04-09-2024 17:12:12
8.508000,0.510934,0.000365,0.000672,-95.660000,35000,04-09-2024 17:12:13
8.465000,0.510934,0.000362,0.000669,-95.660000,35000,04-09-2024 17:12:13
8.492000,0.510934,0.000363,0.000666,-95.660000,35000,04-09-2024 17:12:14
8.506000,0.510934,0.000363,0.000665,-95.660000,35000,04-09-2024 17:12:14
8.462000,0.510934,0.000365,0.000660,-95.660000,35000,04-09-2024 17:12:15
8.511000,0.510934,0.000364,0.000657,-95.660000,35000,04-09-2024 17:12:16
8.476000,0.510934,0.000365,0.000652,-95.660000,35000,04-09-2024 17:12:16
8.503000,0.510886,0.000369,0.000647,-95.660000,35000,04-09-2024 17:12:17
8.527000,0.510886,0.000378,0.000640,-95.660000,35000,04-09-2024 17:12:18
8.474000,0.510934,0.000383,0.000638,-95.660000,35000,04-09-2024 17:12:18
8.524000,0.510934,0.000387,0.000639,-95.660000,35000,04-09-2024 17:12:19
8.508000,0.510934,0.000388,0.000643,-95.660000,35000,04-09-2024 17:12:19
8.487000,0.510934,0.000388,0.000648,-95.660000,35000,04-09-2024 17:12:20
8.541000,0.510934,0.000388,0.000650,-95.660000,35000,04-09-2024 17:12:21
8.489000,0.510934,0.000387,0.000651,-95.660000,35000,04-09-2024 17:12:21
8.539000,0.510934,0.000385,0.000652,-95.660000,35000,04-09-2024 17:12:22
8.541000,0.510934,0.000383,0.000651,-95.660000,35000,04-09-2024 17:12:22
8.503000,0.510934,0.000384,0.000647,-95.660000,35000,04-09-2024 17:12:23
8.556000,0.510934,0.000386,0.000642,-95.660000,35000,04-09-2024 17:12:24
8.512000,0.510934,0.000387,0.000638,-95.660000,35000,04-09-2024 17:12:24
8.538000,0.510934,0.000385,0.000637,-95.660000,35000,04-09-2024 17:12:25
8.553000,0.510934,0.000379,0.000641,-95.660000,35000,04-09-2024 17:12:25
8.515000,0.510934,0.000372,0.000649,-95.660000,35000,04-09-2024 17:12:26
8.568000,0.510934,0.000367,0.000658,-95.660000,35000,04-09-2024 17:12:27
8.545000,0.510934,0.000363,0.000668,-95.660000,35000,04-09-2024 17:12:27
8.536000,0.510934,0.000361,0.000675,-95.660000,35000,04-09-2024 17:12:28
8.576000,0.510886,0.000360,0.000682,-95.660000,35000,04-09-2024 17:12:28
8.527000,0.510886,0.000358,0.000684,-95.660000,35000,04-09-2024 17:12:29
8.573000,0.510886,0.000353,0.000680,-95.660000,35000,04-09-2024 17:12:30
8.556000,0.510886,0.000354,0.000675,-95.660000,35000,04-09-2024 17:12:30
8.550000,0.510886,0.000360,0.000671,-95.660000,35000,04-09-2024 17:12:31
8.589000,0.510934,0.000369,0.000671,-95.660000,35000,04-09-2024 17:12:31
8.548000,0.510886,0.000380,0.000673,-95.660000,35000,04-09-2024 17:12:32
8.573000,0.510934,0.000387,0.000675,-95.660000,35000,04-09-2024 17:12:33
8.570000,0.510934,0.000390,0.000675,-95.660000,35000,04-09-2024 17:12:33
8.563000,0.510934,0.000385,0.000676,-95.660000,35000,04-09-2024 17:12:34
8.603000,0.510934,0.000371,0.000679,-95.660000,35000,04-09-2024 17:12:35
8.560000,0.510886,0.000360,0.000682,-95.660000,35000,04-09-2024 17:12:35
8.585000,0.510886,0.000352,0.000683,-95.660000,35000,04-09-2024 17:12:36
8.600000,0.510934,0.000347,0.000680,-95.660000,35000,04-09-2024 17:12:36
8.559000,0.510934,0.000346,0.000674,-95.660000,35000,04-09-2024 17:12:37
8.615000,0.510934,0.000346,0.000671,-95.660000,35000,04-09-2024 17:12:38
8.573000,0.510934,0.000343,0.000671,-95.660000,35000,04-09-2024 17:12:38
8.599000,0.510934,0.000341,0.000671,-95.660000,35000,04-09-2024 17:12:39
8.623000,0.510934,0.000340,0.000673,-95.660000,35000,04-09-2024 17:12:40
8.572000,0.510934,0.000344,0.000679,-95.660000,35000,04-09-2024 17:12:40
8.619000,0.510934,0.000347,0.000687,-95.660000,35000,04-09-2024 17:12:41
8.586000,0.510934,0.000349,0.000693,-95.660000,35000,04-09-2024 17:12:41
8.597000,0.510934,0.000349,0.000694,-95.660000,35000,04-09-2024 17:12:42
8.636000,0.510934,0.000348,0.000693,-95.660000,35000,04-09-2024 17:12:43
8.585000,0.510934,0.000350,0.000692,-95.660000,35000,04-09-2024 17:12:43
8.633000,0.510886,0.000352,0.000687,-95.660000,35000,04-09-2024 17:12:44
8.635000,0.510886,0.000352,0.000680,-95.660000,35000,04-09-2024 17:12:44
8.610000,0.510886,0.000350,0.000675,-95.660000,35000,04-09-2024 17:12:45
8.649000,0.510934,0.000348,0.000673,-95.660000,35000,04-09-2024 17:12:46
8.598000,0.510934,0.000346,0.000674,-95.660000,35000,04-09-2024 17:12:46
8.634000,0.510934,0.000350,0.000677,-95.660000,35000,04-09-2024 17:12:47
8.650000,0.510934,0.000358,0.000679,-95.660000,35000,04-09-2024 17:12:47
8.611000,0.510934,0.000369,0.000680,-95.660000,35000,04-09-2024 17:12:48
8.663000,0.510934,0.000382,0.000682,-95.660000,35000,04-09-2024 17:12:49
8.623000,0.510934,0.000394,0.000685,-95.660000,35000,04-09-2024 17:12:49
8.649000,0.510934,0.000401,0.000684,-95.660000,35000,04-09-2024 17:12:50
8.663000,0.510934,0.000402,0.000683,-95.660000,35000,04-09-2024 17:12:50
8.626000,0.510934,0.000398,0.000682,-95.660000,35000,04-09-2024 17:12:51
8.669000,0.510934,0.000392,0.000679,-95.660000,35000,04-09-2024 17:12:52
8.654000,0.510934,0.000386,0.000678,-95.660000,35000,04-09-2024 17:12:52
8.662000,0.510934,0.000376,0.000678,-95.660000,35000,04-09-2024 17:12:53
8.676000,0.510934,0.000367,0.000683,-95.660000,35000,04-09-2024 17:12:53
8.636000,0.510934,0.000364,0.000693,-95.660000,35000,04-09-2024 17:12:54
8.683000,0.510886,0.000367,0.000698,-95.660000,35000,04-09-2024 17:12:55
8.669000,0.510934,0.000372,0.000698,-95.660000,35000,04-09-2024 17:12:55
8.661000,0.510934,0.000377,0.000689,-95.660000,35000,04-09-2024 17:12:56
8.700000,0.510934,0.000377,0.000676,-95.660000,35000,04-09-2024 17:12:57
8.649000,0.510934,0.000374,0.000664,-95.660000,35000,04-09-2024 17:12:57
8.696000,0.510934,0.000369,0.000652,-95.660000,35000,04-09-2024 17:12:58
8.680000,0.510934,0.000366,0.000640,-95.660000,35000,04-09-2024 17:12:58
8.659000,0.510934,0.000366,0.000629,-95.660000,35000,04-09-2024 17:12:59
8.710000,0.510934,0.000366,0.000628,-95.660000,35000,04-09-2024 17:13:00
8.669000,0.510934,0.000365,0.000634,-95.660000,35000,04-09-2024 17:13:00
8.707000,0.510934,0.000363,0.000646,-95.660000,35000,04-09-2024 17:13:01
8.708000,0.510934,0.000358,0.000664,-95.660000,35000,04-09-2024 17:13:01
8.672000,0.510934,0.000351,0.000675,-95.660000,35000,04-09-2024 17:13:02
8.724000,0.510934,0.000345,0.000682,-95.660000,35000,04-09-2024 17:13:03
8.684000,0.510934,0.000344,0.000685,-95.660000,35000,04-09-2024 17:13:03
8.694000,0.510934,0.000348,0.000687,-95.660000,35000,04-09-2024 17:13:04
8.731000,0.510934,0.000354,0.000691,-95.660000,35000,04-09-2024 17:13:04
8.686000,0.510934,0.000360,0.000696,-95.660000,35000,04-09-2024 17:13:05
8.736000,0.510934,0.000362,0.000704,-95.660000,35000,04-09-2024 17:13:06
8.715000,0.510934,0.000358,0.000711,-95.660000,35000,04-09-2024 17:13:06
8.708000,0.510886,0.000354,0.000714,-95.660000,35000,04-09-2024 17:13:07
8.745000,0.510934,0.000355,0.000714,-95.660000,35000,04-09-2024 17:13:08
8.696000,0.510934,0.000358,0.000712,-95.660000,35000,04-09-2024 17:13:08
8.730000,0.510886,0.000360,0.000709,-95.660000,35000,04-09-2024 17:13:09
8.725000,0.510886,0.000360,0.000709,-95.660000,35000,04-09-2024 17:13:09
8.720000,0.510886,0.000360,0.000712,-95.660000,35000,04-09-2024 17:13:10
8.757000,0.510886,0.000360,0.000712,-95.660000,35000,04-09-2024 17:13:11
8.717000,0.510886,0.000360,0.000705,-95.660000,35000,04-09-2024 17:13:11
8.743000,0.510886,0.000359,0.000698,-95.660000,35000,04-09-2024 17:13:12
8.757000,0.510886,0.000358,0.000697,-95.660000,35000,04-09-2024 17:13:12
8.721000,0.510886,0.000356,0.000701,-95.660000,35000,04-09-2024 17:13:13
8.771000,0.510886,0.000355,0.000708,-95.660000,35000,04-09-2024 17:13:14
8.730000,0.510886,0.000353,0.000712,-95.660000,35000,04-09-2024 17:13:14
8.756000,0.510886,0.000347,0.000710,-95.660000,35000,04-09-2024 17:13:15
8.768000,0.510934,0.000342,0.000705,-95.660000,35000,04-09-2024 17:13:15
8.729000,0.510886,0.000341,0.000700,-95.660000,35000,04-09-2024 17:13:16
8.776000,0.510886,0.000346,0.000698,-95.660000,35000,04-09-2024 17:13:17
8.761000,0.510934,0.000353,0.000697,-95.660000,35000,04-09-2024 17:13:17
8.769000,0.510934,0.000361,0.000701,-95.660000,35000,04-09-2024 17:13:18
8.792000,0.510934,0.000367,0.000717,-95.660000,35000,04-09-2024 17:13:19
8.742000,0.510886,0.000370,0.000734,-95.660000,35000,04-09-2024 17:13:19
8.789000,0.510886,0.000368,0.000752,-95.660000,35000,04-09-2024 17:13:20
8.775000,0.510886,0.000364,0.000766,-95.660000,35000,04-09-2024 17:13:20
8.756000,0.510886,0.000358,0.000776,-95.660000,35000,04-09-2024 17:13:21
8.804000,0.510934,0.000354,0.000779,-95.660000,35000,04-09-2024 17:13:22
8.756000,0.510934,0.000349,0.000778,-95.660000,35000,04-09-2024 17:13:22
8.804000,0.510886,0.000344,0.000775,-95.660000,35000,04-09-2024 17:13:23
8.804000,0.510886,0.000339,0.000772,-95.660000,35000,04-09-2024 17:13:23
8.769000,0.510886,0.000339,0.000768,-95.660000,35000,04-09-2024 17:13:24
8.818000,0.510934,0.000342,0.000766,-95.660000,35000,04-09-2024 17:13:25
8.769000,0.510934,0.000345,0.000769,-95.660000,35000,04-09-2024 17:13:25
8.802000,0.510934,0.000347,0.000778,-95.660000,35000,04-09-2024 17:13:26
8.814000,0.510934,0.000345,0.000787,-95.660000,35000,04-09-2024 17:13:26
8.779000,0.510886,0.000340,0.000794,-95.660000,35000,04-09-2024 17:13:27
8.828000,0.510886,0.000334,0.000801,-95.660000,35000,04-09-2024 17:13:28
8.806000,0.510934,0.000323,0.000804,-95.660000,35000,04-09-2024 17:13:28
8.800000,0.510886,0.000314,0.000802,-95.660000,35000,04-09-2024 17:13:29
8.826000,0.510934,0.000307,0.000795,-95.660000,35000,04-09-2024 17:13:29
8.792000,0.510934,0.000303,0.000788,-95.660000,35000,04-09-2024 17:13:30
8.835000,0.510934,0.000301,0.000778,-95.660000,35000,04-09-2024 17:13:31
8.820000,0.510886,0.000301,0.000770,-95.660000,35000,04-09-2024 17:13:31
8.815000,0.510886,0.000302,0.000764,-95.660000,35000,04-09-2024 17:13:32
8.852000,0.510886,0.000305,0.000760,-95.660000,35000,04-09-2024 17:13:32
8.811000,0.510886,0.000307,0.000760,-95.660000,35000,04-09-2024 17:13:33
8.850000,0.510886,0.000306,0.000765,-95.660000,35000,04-09-2024 17:13:34
8.833000,0.510886,0.000306,0.000769,-95.660000,35000,04-09-2024 17:13:34
8.829000,0.510934,0.000307,0.000773,-95.660000,35000,04-09-2024 17:13:35
8.868000,0.510886,0.000313,0.000776,-95.660000,35000,04-09-2024 17:13:36
8.826000,0.510886,0.000318,0.000774,-95.660000,35000,04-09-2024 17:13:36
8.854000,0.510886,0.000319,0.000769,-95.660000,35000,04-09-2024 17:13:37
8.849000,0.510886,0.000319,0.000765,-95.660000,35000,04-09-2024 17:13:37
8.831000,0.510886,0.000320,0.000761,-95.660000,35000,04-09-2024 17:13:38
8.882000,0.510886,0.000321,0.000758,-95.660000,35000,04-09-2024 17:13:39
8.840000,0.510886,0.000318,0.000755,-95.660000,35000,04-09-2024 17:13:39
8.868000,0.510886,0.000315,0.000755,-95.660000,35000,04-09-2024 17:13:40
8.890000,0.510886,0.000317,0.000754,-95.660000,35000,04-09-2024 17:13:40
8.844000,0.510886,0.000321,0.000754,-95.660000,35000,04-09-2024 17:13:41
8.896000,0.510886,0.000326,0.000755,-95.660000,35000,04-09-2024 17:13:42
8.854000,0.510886,0.000329,0.000758,-95.660000,35000,04-09-2024 17:13:42
8.867000,0.510886,0.000332,0.000757,-95.660000,35000,04-09-2024 17:13:43
8.905000,0.510886,0.000332,0.000753,-95.660000,35000,04-09-2024 17:13:44
8.856000,0.510934,0.000328,0.000748,-95.660000,35000,04-09-2024 17:13:44
8.911000,0.510886,0.000322,0.000747,-95.660000,35000,04-09-2024 17:13:45
8.887000,0.510886,0.000318,0.000749,-95.660000,35000,04-09-2024 17:13:45
8.882000,0.510886,0.000323,0.000750,-95.660000,35000,04-09-2024 17:13:46
8.919000,0.510886,0.000333,0.000751,-95.660000,35000,04-09-2024 17:13:47
